time	acc0	acc1	acc2	gyro0	gyro1	gyro2	mag0	mag1	mag2	x	y	z	beta	Qx	Qy	Qz	Qw	orient	deltat	level
94700.5461	0.014	-0.056	1.02	0.0205	0.0771	-0.0054	-0.581	0.6993	-0.4286	1.745	0.204	-0.775	0.5169	-0.001	-0.726	0.006	0.688	93.038	0.0478	0.0
94700.5546	-0.011	-0.031	1.092	0.0535	0.1012	-0.0313	-0.5421	0.6446	-0.6374	1.745	0.204	-0.777	0.5169	-0.001	-0.726	0.006	0.688	93.038	0.0085	0.0
94700.5637	-0.09	0.036	1.059	-0.0205	0.0109	-0.0369	-0.568	0.7267	-0.3626	1.745	0.204	-0.779	0.5172	-0.001	-0.726	0.006	0.688	93.102	0.0091	0.0
94700.6021	0.035	-0.02	1.027	-0.0535	0.0421	-0.0152	-0.6199	0.713	-0.2967	1.745	0.204	-0.787	0.5183	-0.001	-0.727	0.007	0.686	93.289	0.0384	0.0
94700.6114	0.106	-0.052	0.959	-0.054	0.0981	-0.0131	-0.5551	0.7267	-0.3626	1.745	0.204	-0.789	0.5185	-0.001	-0.727	0.006	0.686	93.332	0.0093	0.0
94700.6205	0.049	0.015	1.003	-0.0575	0.1425	0.0045	-0.581	0.7267	-0.3956	1.745	0.204	-0.79	0.5183	-0.001	-0.727	0.007	0.686	93.301	0.0091	0.0
94700.6287	-0.008	-0.065	1.033	-0.0501	0.1184	0.0083	-0.6458	0.6993	-0.2967	1.745	0.204	-0.791	0.5186	-0.001	-0.728	0.007	0.686	93.355	0.0082	0.0
94700.6386	0.03	-0.077	1.044	-0.0199	0.063	0.0103	-0.568	0.713	-0.4615	1.745	0.204	-0.794	0.5186	-0.001	-0.727	0.007	0.686	93.341	0.0099	0.0
94700.6584	-0.011	-0.059	1.001	-0.0307	0.0521	0.0268	-0.5551	0.713	-0.4286	1.745	0.204	-0.796	0.5186	0.0	-0.727	0.006	0.686	93.34	0.0198	0.0
94700.6675	-0.032	-0.011	1.059	0.0011	0.0109	0.0152	-0.5421	0.672	-0.5275	1.745	0.204	-0.797	0.5186	0.0	-0.727	0.007	0.686	93.348	0.0091	0.0
94700.6782	-0.034	-0.073	1.062	-0.0341	-0.014	-0.0103	-0.5292	0.631	-0.5604	1.745	0.204	-0.799	0.5186	0.0	-0.727	0.007	0.686	93.35	0.0107	0.0
94700.6874	-0.006	-0.142	1.001	0.0165	-0.0312	-0.0062	-0.5421	0.631	-0.7363	1.745	0.204	-0.8	0.5188	-0.001	-0.728	0.007	0.686	93.385	0.0092	0.0
94700.7242	0.002	-0.073	1.055	0.0136	0.0272	-0.0059	-0.5421	0.6583	-0.4286	1.745	0.204	-0.805	0.5195	-0.001	-0.728	0.006	0.685	93.508	0.0368	0.0
94700.7332	-0.044	-0.013	0.978	-0.0239	0.0109	0.0021	-0.6458	0.6993	-0.4286	1.745	0.204	-0.805	0.5192	0.0	-0.728	0.006	0.685	93.462	0.009	0.0
94700.7432	-0.018	-0.062	0.985	-0.0381	-0.0397	0.0054	-0.5421	0.6993	-0.4945	1.745	0.204	-0.805	0.5193	-0.001	-0.728	0.006	0.685	93.477	0.01	0.0
94700.7701	0.014	-0.001	1.017	-0.0029	-0.035	0.004	-0.568	0.6583	-0.4286	1.746	0.204	-0.805	0.5194	-0.001	-0.728	0.006	0.685	93.489	0.0269	0.0
94700.7801	0.021	-0.078	1.014	-0.0597	-0.0296	-0.0059	-0.568	0.6583	-0.5275	1.746	0.204	-0.805	0.5193	-0.001	-0.728	0.006	0.685	93.469	0.01	0.0
94700.7888	0.035	-0.092	1.036	0.0074	-0.0312	0.0101	-0.5551	0.713	-0.3297	1.746	0.204	-0.805	0.5192	-0.001	-0.728	0.006	0.685	93.462	0.0087	0.0
94700.7977	0.022	-0.045	1.04	-0.0125	-0.0397	0.0173	-0.5551	0.6856	-0.4945	1.746	0.204	-0.805	0.5193	-0.001	-0.728	0.006	0.685	93.477	0.0089	0.0
94700.8261	-0.02	-0.038	1.008	-0.0148	-0.028	0.0072	-0.568	0.631	-0.4615	1.746	0.204	-0.804	0.5194	0.0	-0.728	0.006	0.685	93.486	0.0284	0.0
94700.8351	0.032	-0.024	1.042	-0.021	-0.053	-0.0038	-0.6069	0.6993	-0.3626	1.746	0.204	-0.804	0.5194	-0.001	-0.728	0.006	0.685	93.49	0.009	0.0
94700.8815	-0.008	-0.002	1.011	-0.0501	0.0568	-0.0027	-0.568	0.713	-0.4615	1.745	0.204	-0.804	0.5193	-0.001	-0.728	0.006	0.685	93.466	0.0464	0.0
94700.8905	-0.014	-0.04	1.007	-0.0478	0.0023	0.0038	-0.5162	0.672	-0.4286	1.745	0.204	-0.804	0.5192	-0.001	-0.728	0.006	0.685	93.465	0.009	0.0
94700.8994	0.032	-0.094	1.019	-0.0489	-0.0086	-0.0054	-0.5032	0.6583	-0.5275	1.745	0.204	-0.804	0.5192	-0.001	-0.728	0.006	0.685	93.453	0.0089	0.0
94700.9351	0.053	-0.008	1.025	-0.0455	-0.0171	-0.0151	-0.5162	0.6993	-0.4286	1.745	0.204	-0.804	0.5195	-0.002	-0.728	0.007	0.685	93.509	0.0357	0.0
94700.9441	0.021	-0.029	1.0	-0.0871	0.0148	-0.0188	-0.5032	0.631	-0.5604	1.745	0.204	-0.803	0.5196	-0.002	-0.728	0.007	0.685	93.521	0.009	0.0
94700.9541	0.008	-0.185	1.003	-0.1246	0.0397	-0.02	-0.6069	0.6993	-0.4945	1.745	0.204	-0.803	0.5198	-0.001	-0.729	0.007	0.685	93.56	0.01	0.0
94700.992	-0.022	-0.064	1.038	0.0103	-0.014	0.0074	-0.4773	0.631	-0.5934	1.745	0.204	-0.799	0.5204	-0.001	-0.729	0.007	0.684	93.681	0.0379	0.0
94701.001	0.004	-0.064	1.002	0.0222	-0.0094	0.0005	-0.5551	0.631	-0.5604	1.744	0.204	-0.797	0.5216	-0.001	-0.731	0.006	0.683	93.888	0.009	0.0
94701.0369	0.017	-0.099	1.009	-0.0108	0.0615	-0.0244	-0.4903	0.631	-0.6703	1.743	0.204	-0.792	0.5233	-0.001	-0.732	0.006	0.681	94.193	0.0359	0.0
94701.0458	0.017	-0.119	1.004	0.0148	0.0825	-0.0247	-0.5551	0.672	-0.5604	1.743	0.204	-0.791	0.5234	-0.001	-0.733	0.006	0.681	94.207	0.0089	0.0
94701.0548	-0.043	-0.036	1.052	0.0057	0.0576	-0.0223	-0.568	0.754	-0.3626	1.743	0.204	-0.789	0.5233	-0.002	-0.733	0.006	0.681	94.201	0.009	0.0
94701.1007	0.067	0.061	1.043	-0.0455	-0.13	0.012	-0.594	0.6856	-0.3956	1.743	0.204	-0.781	0.5228	-0.002	-0.732	0.006	0.681	94.107	0.0459	0.0
94701.1097	0.093	-0.129	0.974	-0.0256	-0.0047	0.0162	-0.5551	0.672	-0.3956	1.743	0.204	-0.779	0.5225	-0.002	-0.732	0.006	0.682	94.053	0.009	0.0
94701.1366	0.018	-0.028	1.027	0.0103	-0.0724	0.0005	-0.5032	0.6036	-0.5275	1.743	0.204	-0.773	0.5227	-0.001	-0.732	0.006	0.681	94.094	0.0269	0.0
94701.1456	0.016	-0.037	1.047	-0.0103	0.0	-0.0053	-0.594	0.6446	-0.5275	1.742	0.204	-0.771	0.5227	-0.001	-0.732	0.006	0.681	94.079	0.009	0.0
94701.1556	-0.04	-0.01	1.055	-0.0108	-0.0008	-0.0054	-0.5162	0.672	-0.4615	1.742	0.204	-0.769	0.5227	-0.002	-0.732	0.006	0.681	94.094	0.01	0.0
94701.1665	-0.022	-0.059	1.012	-0.0324	-0.0312	-0.012	-0.4773	0.6036	-0.5275	1.742	0.204	-0.767	0.5227	0.0	-0.732	0.006	0.681	94.084	0.0109	0.0
94701.2034	0.035	-0.029	1.031	-0.0131	0.014	0.0024	-0.568	0.7403	-0.3956	1.742	0.204	-0.761	0.5223	-0.001	-0.731	0.005	0.682	94.014	0.0369	0.0
94701.2134	0.033	-0.089	1.02	0.0	0.0467	0.003	-0.4903	0.672	-0.4945	1.742	0.204	-0.759	0.522	-0.001	-0.731	0.006	0.682	93.957	0.01	0.0
94701.2224	0.043	-0.055	1.012	0.0108	0.0833	-0.0002	-0.5551	0.6583	-0.4945	1.742	0.204	-0.758	0.5223	-0.001	-0.731	0.006	0.682	94.012	0.009	0.0
94701.2692	-0.049	-0.015	1.044	0.0103	0.0436	-0.0221	-0.5032	0.6173	-0.5275	1.741	0.204	-0.748	0.5225	0.0	-0.732	0.007	0.682	94.044	0.0468	0.0
94701.2782	-0.018	-0.045	1.012	-0.0438	-0.0413	-0.022	-0.5551	0.6856	-0.5275	1.741	0.204	-0.747	0.5226	0.0	-0.732	0.007	0.682	94.059	0.009	0.0
94701.2882	0.046	-0.077	1.011	-0.0182	-0.0669	-0.0085	-0.594	0.7267	-0.2967	1.741	0.204	-0.746	0.5225	0.0	-0.732	0.007	0.682	94.055	0.01	0.0
94701.3331	0.036	-0.055	1.03	-0.0626	0.0132	-0.0115	-0.5551	0.7403	-0.3956	1.741	0.204	-0.736	0.5227	0.0	-0.732	0.007	0.681	94.077	0.0449	0.0
94701.342	0.005	-0.036	1.043	-0.0444	0.0265	-0.0133	-0.5551	0.6856	-0.3956	1.741	0.204	-0.735	0.5223	0.0	-0.731	0.007	0.682	94.017	0.0089	0.0
94701.3969	0.041	-0.081	1.03	-0.0131	-0.0366	0.0188	-0.5162	0.6583	-0.6374	1.741	0.204	-0.723	0.5225	-0.001	-0.732	0.006	0.682	94.048	0.0549	0.0
94701.4059	0.022	0.02	1.051	-0.029	0.0187	0.0074	-0.5421	0.6856	-0.4945	1.741	0.204	-0.722	0.5226	-0.001	-0.732	0.006	0.682	94.067	0.009	0.0
94701.4148	-0.004	-0.071	1.014	-0.0518	0.0062	-0.0038	-0.5551	0.6993	-0.4286	1.741	0.204	-0.72	0.523	-0.002	-0.732	0.006	0.681	94.142	0.0089	0.0
94701.4418	0.013	-0.082	1.02	-0.0114	0.0195	-0.0096	-0.5292	0.672	-0.4286	1.741	0.204	-0.713	0.5228	-0.002	-0.732	0.005	0.681	94.096	0.027	0.0
94701.4507	0.005	-0.086	1.012	-0.0176	-0.0117	-0.0173	-0.5162	0.672	-0.5934	1.741	0.204	-0.712	0.5229	-0.001	-0.732	0.006	0.681	94.128	0.0089	0.0
94701.4597	0.047	-0.043	1.033	-0.0023	-0.0218	-0.0144	-0.581	0.713	-0.2637	1.741	0.204	-0.71	0.5228	-0.001	-0.732	0.006	0.681	94.103	0.009	0.0
94701.4687	0.058	-0.086	1.021	0.0319	0.0054	-0.0083	-0.5292	0.6583	-0.3626	1.741	0.204	-0.709	0.5229	-0.001	-0.732	0.006	0.681	94.121	0.009	0.0
94701.5136	-0.01	-0.05	1.04	0.0006	-0.0265	0.0032	-0.5292	0.6446	-0.4945	1.74	0.204	-0.7	0.5226	-0.001	-0.732	0.006	0.682	94.067	0.0449	0.0
94701.5325	0.022	-0.03	1.03	-0.0176	-0.0203	-0.0115	-0.5032	0.6993	-0.4945	1.74	0.204	-0.696	0.5225	-0.001	-0.732	0.006	0.682	94.043	0.0189	0.0
94701.5425	0.027	-0.12	1.015	-0.0381	0.0241	-0.0202	-0.5292	0.6856	-0.3956	1.74	0.204	-0.695	0.5226	-0.002	-0.732	0.006	0.682	94.07	0.01	0.0
94701.5784	0.056	0.1	1.064	-0.0148	0.1557	-0.0327	-0.581	0.713	-0.2967	1.74	0.204	-0.689	0.5226	-0.002	-0.732	0.006	0.682	94.063	0.0359	0.0
94701.5874	-0.039	0.012	1.025	-0.0358	0.1098	-0.0162	-0.594	0.6993	-0.2637	1.739	0.204	-0.685	0.5224	-0.001	-0.732	0.007	0.682	94.041	0.009	0.0
94701.5964	0.009	-0.071	1.001	-0.0125	0.053	-0.0143	-0.568	0.6993	-0.4286	1.739	0.204	-0.684	0.5225	-0.002	-0.732	0.006	0.682	94.054	0.009	0.0
94701.6053	0.068	0.073	1.047	-0.0438	0.0436	-0.0119	-0.581	0.7403	-0.3626	1.739	0.204	-0.682	0.5226	-0.001	-0.732	0.006	0.682	94.063	0.0089	0.0
94701.6243	-0.004	0.017	1.05	-0.0546	0.0031	0.0128	-0.5551	0.713	-0.4615	1.739	0.204	-0.679	0.5224	-0.001	-0.732	0.006	0.682	94.035	0.019	0.0
94701.6343	0.036	-0.052	1.02	-0.0597	-0.0342	0.0279	-0.581	0.7267	-0.3297	1.739	0.204	-0.677	0.5226	-0.001	-0.732	0.006	0.682	94.068	0.01	0.0
94701.6432	0.058	-0.038	1.008	0.0045	0.0039	0.0261	-0.5551	0.6173	-0.3297	1.739	0.204	-0.676	0.5225	-0.002	-0.732	0.006	0.682	94.045	0.0089	0.0
94701.6522	0.018	0.014	1.025	-0.0626	0.0848	0.0038	-0.4773	0.6446	-0.6374	1.739	0.204	-0.674	0.5224	-0.001	-0.732	0.006	0.682	94.036	0.009	0.0
94701.6791	-0.009	-0.092	1.002	-0.0142	0.053	0.0032	-0.6069	0.6856	-0.3626	1.739	0.204	-0.667	0.5226	-0.001	-0.732	0.006	0.682	94.071	0.0269	0.0
94701.6881	-0.023	-0.057	1.04	0.0188	0.035	0.0072	-0.5162	0.6583	-0.4615	1.739	0.204	-0.665	0.5227	-0.001	-0.732	0.007	0.681	94.082	0.009	0.0
94701.733	-0.021	-0.004	1.055	0.0353	0.0397	-0.0005	-0.568	0.672	-0.3626	1.738	0.204	-0.656	0.5226	-0.001	-0.732	0.006	0.682	94.072	0.0449	0.0
94701.742	0.011	-0.006	1.006	-0.066	0.0342	-0.0136	-0.5551	0.6446	-0.4615	1.738	0.204	-0.654	0.5229	0.0	-0.732	0.006	0.681	94.116	0.009	0.0
94701.7509	0.01	-0.112	0.976	-0.0746	0.0514	-0.0067	-0.5551	0.7403	-0.4615	1.738	0.204	-0.653	0.5227	-0.001	-0.732	0.005	0.681	94.09	0.0089	0.0
94701.7599	-0.01	-0.049	1.031	0.0	0.0366	-0.001	-0.581	0.6993	-0.4615	1.738	0.204	-0.651	0.5226	-0.002	-0.732	0.006	0.682	94.067	0.009	0.0
94701.8058	0.04	-0.026	1.065	0.0097	-0.0451	0.0417	-0.568	0.7267	-0.4615	1.738	0.204	-0.642	0.5225	-0.001	-0.732	0.006	0.682	94.05	0.0459	0.0
94701.8158	0.014	-0.011	1.053	-0.0444	0.0171	0.0159	-0.5551	0.631	-0.3956	1.738	0.204	-0.64	0.5227	-0.002	-0.732	0.006	0.681	94.078	0.01	0.0
94701.8247	-0.031	-0.074	0.975	-0.0165	0.0475	0.0098	-0.5292	0.672	-0.4286	1.738	0.204	-0.638	0.5225	-0.001	-0.732	0.006	0.682	94.051	0.0089	0.0
94701.8696	0.031	-0.103	0.98	-0.0256	0.0716	0.0085	-0.594	0.7267	-0.3956	1.738	0.204	-0.63	0.5224	-0.001	-0.732	0.006	0.682	94.034	0.0449	0.0
94701.8786	-0.021	-0.019	1.047	0.008	0.0483	0.0175	-0.581	0.713	-0.4286	1.737	0.204	-0.629	0.5225	-0.001	-0.732	0.006	0.682	94.043	0.009	0.0
94701.8876	-0.029	-0.011	1.026	-0.0222	-0.0272	0.022	-0.5421	0.672	-0.4945	1.737	0.204	-0.625	0.5225	0.0	-0.732	0.006	0.682	94.049	0.009	0.0
94701.8966	0.022	-0.101	1.008	-0.0165	-0.0249	0.0154	-0.581	0.6446	-0.5604	1.737	0.204	-0.624	0.5224	0.0	-0.732	0.006	0.682	94.033	0.009	0.0
94701.9554	-0.025	-0.027	1.026	-0.0205	0.0187	0.004	-0.5032	0.672	-0.6374	1.737	0.204	-0.614	0.5223	-0.001	-0.731	0.006	0.682	94.008	0.0588	0.0
94701.9644	-0.005	-0.043	1.027	-0.0381	-0.0249	0.0064	-0.568	0.6583	-0.5275	1.737	0.204	-0.613	0.5222	-0.002	-0.731	0.006	0.682	94.0	0.009	0.0
94701.9733	0.019	-0.052	1.024	-0.0307	-0.0008	0.0037	-0.568	0.6446	-0.4945	1.737	0.204	-0.611	0.5222	-0.001	-0.731	0.006	0.682	94.005	0.0089	0.0
94702.0003	0.022	-0.047	1.009	-0.0558	-0.0226	-0.0027	-0.5032	0.6173	-0.6374	1.737	0.204	-0.605	0.5226	-0.001	-0.732	0.006	0.682	94.073	0.027	0.0
94702.0093	-0.006	-0.056	1.029	-0.0438	0.0124	-0.0029	-0.5292	0.6583	-0.4945	1.737	0.204	-0.604	0.5227	-0.002	-0.732	0.006	0.681	94.085	0.009	0.0
94702.0182	-0.008	-0.102	1.031	-0.0256	0.0117	-0.0154	-0.568	0.6856	-0.3297	1.737	0.204	-0.602	0.5226	-0.002	-0.732	0.006	0.682	94.068	0.0089	0.0
94702.0272	0.039	-0.109	1.005	-0.0279	0.0124	-0.0293	-0.5162	0.6446	-0.5934	1.737	0.204	-0.601	0.5225	-0.001	-0.732	0.006	0.682	94.051	0.009	0.0
94702.0721	-0.051	-0.022	0.995	-0.1149	0.0996	0.0045	-0.594	0.6583	-0.4286	1.736	0.204	-0.591	0.5222	-0.003	-0.731	0.006	0.682	93.996	0.0449	0.0
94702.0811	-0.032	0.012	1.021	-0.0353	-0.0677	0.0279	-0.568	0.713	-0.3626	1.736	0.204	-0.59	0.5222	-0.001	-0.731	0.006	0.682	94.001	0.009	0.0
94702.1449	-0.041	-0.069	1.002	-0.0785	0.0265	-0.0141	-0.568	0.6446	-0.4945	1.736	0.204	-0.578	0.5222	0.0	-0.731	0.006	0.682	94.004	0.0638	0.0
94702.1628	0.026	-0.054	1.051	0.0085	-0.0249	0.0046	-0.6199	0.7403	-0.4615	1.736	0.204	-0.575	0.5224	-0.001	-0.732	0.006	0.682	94.031	0.0179	0.0
94702.2077	0.025	-0.008	1.005	0.0142	0.0062	-0.003	-0.5551	0.7267	-0.3626	1.736	0.204	-0.565	0.5221	-0.001	-0.731	0.006	0.682	93.973	0.0449	0.0
94702.2167	0.031	-0.073	1.014	-0.0091	0.0467	0.0003	-0.6069	0.6856	-0.2637	1.735	0.204	-0.563	0.5219	0.0	-0.731	0.007	0.682	93.95	0.009	0.0
94702.2257	-0.002	-0.053	1.034	-0.0097	0.0716	-0.0074	-0.6458	0.7403	-0.3297	1.735	0.204	-0.562	0.5222	-0.001	-0.731	0.006	0.682	93.992	0.009	0.0
94702.2706	-0.003	-0.04	1.015	-0.0381	-0.0973	0.012	-0.6199	0.6993	-0.4286	1.735	0.204	-0.553	0.522	0.0	-0.731	0.007	0.682	93.969	0.0449	0.0
94702.2795	0.031	-0.076	1.016	-0.0432	-0.0973	0.0255	-0.568	0.7267	-0.2967	1.734	0.204	-0.551	0.5222	-0.001	-0.731	0.008	0.682	94.005	0.0089	0.0
94702.2905	0.026	-0.025	1.055	-0.0233	-0.063	0.0268	-0.5292	0.6446	-0.5275	1.734	0.204	-0.55	0.5224	0.0	-0.732	0.007	0.682	94.027	0.011	0.0
94702.3354	0.05	0.035	1.064	-0.0279	-0.0023	0.0074	-0.5551	0.6993	-0.4615	1.734	0.204	-0.54	0.5222	0.0	-0.731	0.007	0.682	93.989	0.0449	0.0
94702.3444	0.06	-0.09	1.0	-0.0518	0.0724	-0.0042	-0.594	0.713	-0.4286	1.734	0.204	-0.539	0.5222	0.002	-0.731	0.007	0.682	94.004	0.009	0.0
94702.3533	0.046	0.026	1.037	-0.0194	0.1098	-0.0035	-0.6069	0.7403	-0.3956	1.734	0.204	-0.537	0.5222	-0.001	-0.731	0.007	0.682	94.004	0.0089	0.0
94702.3803	-0.04	-0.013	1.045	-0.0364	0.028	-0.009	-0.568	0.7403	-0.3297	1.734	0.204	-0.532	0.5223	0.0	-0.731	0.008	0.682	94.008	0.027	0.0
94702.3902	0.029	-0.124	1.006	-0.0165	-0.0054	0.0019	-0.568	0.6856	-0.4286	1.734	0.204	-0.531	0.5219	0.001	-0.731	0.007	0.682	93.949	0.0099	0.0
94702.4362	-0.029	-0.036	1.011	0.0017	0.0179	0.0029	-0.5292	0.6446	-0.5275	1.733	0.204	-0.521	0.5223	0.0	-0.731	0.007	0.682	94.018	0.046	0.0
94702.4452	-0.026	-0.065	1.006	-0.0432	-0.0008	-0.009	-0.594	0.6993	-0.5275	1.733	0.204	-0.519	0.5222	-0.001	-0.731	0.007	0.682	93.992	0.009	0.0
94702.4541	0.009	-0.044	1.039	-0.0154	-0.0459	0.0043	-0.5421	0.6856	-0.3626	1.733	0.204	-0.518	0.5221	0.001	-0.731	0.007	0.682	93.975	0.0089	0.0
94702.4628	0.016	-0.059	1.031	-0.0103	-0.0226	0.0032	-0.5421	0.631	-0.6374	1.733	0.204	-0.516	0.5222	0.0	-0.731	0.008	0.682	93.996	0.0087	0.0
94702.5097	-0.008	-0.093	1.017	-0.0421	0.0312	-0.0269	-0.5292	0.631	-0.7033	1.733	0.204	-0.508	0.5224	0.001	-0.732	0.008	0.682	94.027	0.0469	0.0
94702.5186	-0.033	-0.071	1.037	-0.0165	0.0233	-0.0309	-0.581	0.6446	-0.4945	1.732	0.204	-0.507	0.5226	0.001	-0.732	0.008	0.682	94.066	0.0089	0.0
94702.5276	-0.04	-0.046	1.041	-0.0313	-0.035	-0.0218	-0.581	0.7267	-0.3297	1.732	0.204	-0.504	0.5222	0.002	-0.731	0.008	0.682	94.005	0.009	0.0
94702.5366	0.051	-0.084	0.979	0.0017	-0.1035	-0.0022	-0.581	0.7403	-0.4286	1.732	0.204	-0.502	0.5226	0.001	-0.732	0.007	0.681	94.075	0.009	0.0
94702.5456	0.073	-0.024	0.987	-0.0222	-0.0163	0.0151	-0.6199	0.7403	-0.3626	1.732	0.204	-0.5	0.5225	0.001	-0.732	0.007	0.682	94.044	0.009	0.0
94702.5816	-0.005	-0.021	1.003	0.0057	0.0039	0.0178	-0.5292	0.6446	-0.3956	1.732	0.204	-0.494	0.5224	0.001	-0.732	0.008	0.682	94.033	0.036	0.0
94702.5906	-0.013	-0.011	1.018	-0.0216	-0.0078	0.0035	-0.5292	0.6036	-0.4945	1.732	0.204	-0.491	0.5226	0.001	-0.732	0.007	0.682	94.06	0.009	0.0
94702.6007	0.008	-0.031	1.017	-0.0495	-0.028	0.0008	-0.6328	0.6993	-0.3626	1.732	0.204	-0.489	0.5228	0.001	-0.732	0.008	0.681	94.099	0.0101	0.0
94702.6107	0.026	-0.078	0.988	0.0125	-0.0203	0.0027	-0.5292	0.6583	-0.4286	1.732	0.204	-0.488	0.5224	0.0	-0.732	0.008	0.682	94.035	0.01	0.0
94702.656	-0.023	0.008	1.054	0.0222	0.0233	-0.009	-0.568	0.672	-0.3956	1.732	0.204	-0.479	0.5222	0.002	-0.731	0.008	0.682	93.988	0.0453	0.0
94702.6649	-0.062	-0.039	1.068	-0.0455	0.014	-0.0104	-0.5292	0.59	-0.5275	1.732	0.204	-0.477	0.5221	0.002	-0.731	0.008	0.682	93.984	0.0089	0.0
94702.6753	-0.037	-0.111	1.0	-0.0364	-0.0179	-0.009	-0.581	0.6446	-0.4286	1.731	0.204	-0.476	0.5223	0.001	-0.731	0.008	0.682	94.016	0.0104	0.0
94702.6845	-0.012	-0.015	1.024	0.0165	-0.035	0.0037	-0.594	0.6993	-0.3626	1.731	0.204	-0.474	0.5222	0.003	-0.731	0.008	0.682	94.001	0.0092	0.0
94702.7316	0.036	-0.046	1.006	-0.0501	-0.0008	0.0035	-0.594	0.713	-0.4615	1.731	0.204	-0.465	0.5227	0.001	-0.732	0.009	0.681	94.079	0.0471	0.0
94702.7418	0.016	-0.048	1.044	-0.0455	0.0342	0.0006	-0.568	0.6993	-0.3297	1.731	0.204	-0.463	0.5226	0.001	-0.732	0.008	0.682	94.06	0.0102	0.0
94702.7876	0.065	0.026	1.076	0.0085	-0.0233	0.0133	-0.6328	0.7403	-0.1978	1.73	0.204	-0.456	0.5224	0.001	-0.732	0.008	0.682	94.038	0.0458	0.0
94702.7967	0.028	-0.061	1.067	-0.0632	0.0428	0.0123	-0.568	0.7267	-0.4286	1.73	0.204	-0.454	0.5222	0.0	-0.731	0.008	0.682	93.996	0.0091	0.0
94702.8061	-0.059	-0.022	1.07	-0.0051	0.0218	0.0382	-0.6069	0.6583	-0.4945	1.73	0.204	-0.452	0.5223	0.0	-0.731	0.008	0.682	94.009	0.0094	0.0
94702.8151	-0.046	0.041	1.013	-0.1058	-0.0514	0.0112	-0.5551	0.713	-0.4286	1.73	0.204	-0.451	0.5223	0.001	-0.731	0.008	0.682	94.018	0.009	0.0
94702.8617	0.032	-0.03	0.998	-0.0421	0.007	-0.0093	-0.568	0.7813	-0.2967	1.73	0.204	-0.441	0.5221	0.002	-0.731	0.008	0.682	93.983	0.0466	0.0
94702.8716	0.018	-0.04	1.067	0.0074	0.0008	0.0115	-0.5551	0.713	-0.3297	1.73	0.204	-0.439	0.5223	0.0	-0.731	0.008	0.682	94.01	0.0099	0.0
94702.9299	0.006	-0.019	1.022	-0.021	-0.0413	-0.0026	-0.5162	0.6583	-0.5604	1.73	0.204	-0.428	0.5225	0.001	-0.732	0.007	0.682	94.043	0.0583	0.0
94702.9387	0.044	-0.129	0.983	-0.0507	-0.0156	-0.0062	-0.5292	0.713	-0.5604	1.73	0.204	-0.426	0.5222	0.0	-0.731	0.008	0.682	94.005	0.0088	0.0
94702.9477	0.037	-0.075	1.024	0.0119	0.0132	0.0003	-0.594	0.713	-0.2637	1.73	0.204	-0.425	0.5222	0.002	-0.731	0.008	0.682	93.991	0.009	0.0
94702.9852	0.021	0.004	1.024	-0.0654	-0.0054	-0.0184	-0.594	0.713	-0.4286	1.729	0.204	-0.417	0.5224	0.0	-0.732	0.009	0.682	94.026	0.0375	0.0
94702.9942	0.012	-0.145	0.998	-0.025	-0.0148	-0.0184	-0.6199	0.7403	-0.2308	1.729	0.204	-0.416	0.5218	-0.001	-0.731	0.009	0.682	93.925	0.009	0.0
94703.0032	0.034	0.026	1.059	0.0728	-0.0039	-0.0067	-0.4903	0.672	-0.4286	1.729	0.204	-0.414	0.5221	0.001	-0.731	0.008	0.682	93.986	0.009	0.0
94703.0116	-0.019	-0.051	1.027	-0.0706	0.0078	-0.0289	-0.5551	0.672	-0.4615	1.729	0.204	-0.413	0.5219	0.001	-0.731	0.008	0.682	93.94	0.0084	0.0
94703.0575	-0.079	-0.099	1.003	-0.0472	-0.0592	-0.0229	-0.5551	0.7267	-0.4945	1.729	0.204	-0.405	0.5224	0.002	-0.732	0.009	0.682	94.037	0.0459	0.0
94703.0675	0.04	-0.087	0.979	0.0273	-0.172	0.0111	-0.6199	0.795	-0.1319	1.729	0.204	-0.403	0.5223	0.0	-0.731	0.008	0.682	94.016	0.01	0.0
94703.1042	0.015	0.076	1.019	-0.0393	-0.1012	0.0449	-0.4903	0.631	-0.4615	1.728	0.204	-0.395	0.5226	0.0	-0.732	0.008	0.681	94.073	0.0367	0.0
94703.1132	0.066	-0.09	1.01	-0.0495	-0.0272	0.0281	-0.5162	0.6993	-0.4615	1.728	0.204	-0.394	0.5223	0.0	-0.731	0.009	0.682	94.018	0.009	0.0
94703.1222	0.017	-0.053	1.029	0.0569	0.0195	0.0053	-0.5292	0.6856	-0.3626	1.728	0.204	-0.392	0.5223	0.0	-0.731	0.009	0.682	94.014	0.009	0.0
94703.1312	-0.021	0.076	1.042	0.0432	-0.0249	-0.0175	-0.5032	0.631	-0.4945	1.728	0.204	-0.391	0.522	0.001	-0.731	0.008	0.682	93.961	0.009	0.0
94703.1581	0.028	-0.162	0.99	-0.0216	-0.0342	-0.0157	-0.4903	0.6583	-0.5934	1.728	0.204	-0.386	0.5222	0.001	-0.731	0.008	0.682	93.995	0.0269	0.0
94703.1671	-0.027	-0.007	1.041	0.0734	-0.0771	-0.0111	-0.5551	0.7267	-0.3956	1.728	0.204	-0.384	0.5226	0.0	-0.732	0.008	0.682	94.068	0.009	0.0
