acc0	acc1	acc2	gyro0	gyro1	gyro2	mag0	mag1	mag2	x	y	z	beta	Qx	Qy	Qz	Qw	delta_t	delta_x	delta_y	delta_z
-0.0489	-0.0597	-0.0043	-0.0592	-0.088	0.0317	-0.4773	0.5444	-0.7363	-0.151	0.221	1.241	0.5296	0.001	0.739	-0.008	-0.673	0.0819	0.0	0.0	0.1
-0.0779	0.0393	0.0137	-0.0136	0.007	0.0316	-0.4644	0.4761	-0.8352	-0.151	0.221	1.246	0.5223	0.002	0.731	-0.008	-0.682	0.2466	0.0	0.0	0.5
0.0081	-0.0137	-0.0053	-0.0746	-0.0639	0.0146	-0.5162	0.5718	-0.6703	-0.151	0.221	1.247	0.5195	0.001	0.728	-0.008	-0.685	0.0882	0.0	0.0	0.1
0.0481	-0.0087	-0.0093	-0.0296	-0.007	0.0157	-0.4773	0.5444	-0.6374	-0.151	0.221	1.249	0.5174	0.001	0.726	-0.006	-0.687	0.0873	0.0	0.0	0.2
0.0011	0.0293	0.0067	-0.0131	0.0203	0.0152	-0.4514	0.5308	-0.7692	-0.151	0.221	1.25	0.5137	0.0	0.722	-0.007	-0.692	0.0882	0.0	0.0	0.1
-0.0059	0.0103	0.0137	-0.0432	-0.095	-0.0066	-0.4384	0.5308	-0.8681	-0.151	0.221	1.259	0.5002	0.0	0.707	-0.007	-0.707	0.4158	0.0	0.0	0.9
0.0401	-0.0387	-0.0013	-0.0455	-0.0553	-0.0184	-0.5032	0.5444	-0.7033	-0.151	0.221	1.261	0.4976	0.002	0.704	-0.007	-0.71	0.0747	0.0	0.0	0.2
0.0141	-0.0067	0.0057	0.0	0.0015	-0.0186	-0.5162	0.59	-0.5934	-0.151	0.221	1.262	0.4947	0.001	0.701	-0.007	-0.713	0.0909	0.0	0.0	0.1
-0.0199	-0.0017	-0.0033	-0.0119	-0.0124	-0.014	-0.4644	0.5308	-0.8352	-0.151	0.221	1.264	0.4924	0.001	0.699	-0.006	-0.715	0.0801	0.0	0.0	0.2
0.006	-0.059	1.021	-0.0029	-0.0015	-0.0069	-0.5032	0.5444	-0.7033	-0.15	0.221	1.269	0.4894	0.0	0.695	-0.007	-0.719	0.2628	0.1	0.0	0.5
0.007	-0.08	0.987	-0.0353	-0.0062	-0.009	-0.5162	0.6036	-0.7033	-0.15	0.221	1.27	0.4901	0.001	0.696	-0.006	-0.718	0.0819	0.0	0.0	0.1
-0.095	0.072	1.04	-0.0233	0.0327	-0.0244	-0.5162	0.5718	-0.7033	-0.15	0.221	1.277	0.4921	0.001	0.698	-0.008	-0.716	0.3276	0.0	0.0	0.7
0.004	-0.115	0.951	-0.1377	-0.0763	-0.0207	-0.568	0.6446	-0.4945	-0.15	0.221	1.278	0.4926	0.002	0.699	-0.007	-0.715	0.081	0.0	0.0	0.1
0.124	-0.002	1.027	-0.0507	0.0023	0.0016	-0.5162	0.5718	-0.5604	-0.149	0.221	1.28	0.4922	0.001	0.698	-0.007	-0.716	0.0783	0.1	0.0	0.2
0.043	-0.111	1.073	-0.0956	0.1012	0.0098	-0.4903	0.59	-0.5604	-0.149	0.221	1.281	0.4919	0.001	0.698	-0.008	-0.716	0.081	0.0	0.0	0.1
0.107	-0.051	1.069	-0.0188	0.0288	0.0632	-0.5162	0.6446	-0.7363	-0.149	0.222	1.286	0.4921	0.001	0.698	-0.007	-0.716	0.2619	0.0	0.1	0.5
-0.032	-0.062	1.032	-0.0239	0.0748	-0.0091	-0.5421	0.5581	-0.7363	-0.148	0.221	1.296	0.4915	0.001	0.698	-0.008	-0.716	0.4149	0.1	-0.1	1.0
-0.033	-0.043	1.029	-0.0666	-0.021	-0.0071	-0.5551	0.6173	-0.5604	-0.148	0.222	1.297	0.4916	0.002	0.698	-0.008	-0.716	0.0756	0.0	0.1	0.1
0.024	-0.125	0.989	-0.0245	-0.0739	0.0128	-0.4514	0.5308	-0.6703	-0.148	0.222	1.299	0.4912	0.0	0.697	-0.008	-0.717	0.081	0.0	0.0	0.2
0.033	-0.045	1.009	-0.0108	0.0436	-0.0127	-0.5292	0.6036	-0.6374	-0.148	0.222	1.306	0.4921	0.001	0.698	-0.007	-0.716	0.3231	0.0	0.0	0.7
0.004	-0.103	1.004	0.0148	0.0615	-0.0168	-0.4644	0.5581	-0.6703	-0.147	0.222	1.307	0.4924	0.002	0.699	-0.007	-0.715	0.09	0.1	0.0	0.1
-0.014	-0.079	1.036	0.0136	0.028	-0.0168	-0.4514	0.5034	-0.8022	-0.147	0.222	1.317	0.4922	0.001	0.698	-0.008	-0.716	0.4284	0.0	0.0	1.0
-0.028	-0.077	1.033	0.0136	0.0	-0.0148	-0.5032	0.5308	-0.7363	-0.147	0.221	1.318	0.4925	0.002	0.699	-0.008	-0.715	0.0801	0.0	-0.1	0.1
-0.03	-0.015	1.011	-0.033	0.063	0.0223	-0.5292	0.6583	-0.6374	-0.147	0.222	1.322	0.4921	0.003	0.698	-0.007	-0.716	0.2484	0.0	0.1	0.4
-0.052	-0.021	1.031	-0.0671	-0.0031	0.0269	-0.5292	0.6036	-0.5934	-0.147	0.222	1.324	0.4922	0.002	0.698	-0.008	-0.716	0.0837	0.0	0.0	0.2
0.028	-0.057	1.019	-0.0438	-0.0553	0.0327	-0.4773	0.5308	-0.7692	-0.146	0.222	1.327	0.4922	0.002	0.698	-0.008	-0.716	0.0828	0.1	0.0	0.3
-0.018	-0.067	1.022	-0.025	-0.0576	0.046	-0.5032	0.631	-0.6374	-0.146	0.222	1.332	0.4921	0.003	0.698	-0.008	-0.716	0.2574	0.0	0.0	0.5
0.032	-0.084	1.015	-0.0068	-0.0739	0.0606	-0.5292	0.6036	-0.6374	-0.146	0.222	1.333	0.492	0.002	0.698	-0.009	-0.716	0.09	0.0	0.0	0.1
0.09	-0.047	1.063	0.0171	-0.0241	0.0518	-0.4255	0.5718	-0.8022	-0.146	0.222	1.335	0.4918	0.001	0.698	-0.008	-0.716	0.09	0.0	0.0	0.2
0.018	-0.151	0.983	-0.0284	0.0576	-0.0014	-0.5421	0.631	-0.6374	-0.146	0.222	1.341	0.4916	0.002	0.698	-0.009	-0.716	0.3321	0.0	0.0	0.6
-0.041	-0.03	1.014	0.033	0.0288	0.0107	-0.4644	0.5171	-0.7033	-0.146	0.222	1.342	0.4918	0.002	0.698	-0.009	-0.716	0.081	0.0	0.0	0.1
-0.02	-0.062	1.021	-0.0262	-0.021	0.0042	-0.4903	0.5718	-0.8022	-0.145	0.222	1.344	0.4919	0.003	0.698	-0.008	-0.716	0.081	0.1	0.0	0.2
-0.31	-0.092	1.111	-0.0216	0.3597	-0.0601	-0.5551	0.5581	-0.5275	-0.145	0.222	1.351	0.4924	0.004	0.699	-0.008	-0.715	0.3447	0.0	0.0	0.7
-0.498	-0.067	1.082	0.1935	0.4811	-0.0218	-0.581	0.0478	-0.8022	-0.144	0.222	1.353	0.4926	0.004	0.699	-0.009	-0.715	0.09	0.1	0.0	0.2
-0.692	0.133	0.807	-0.2424	0.0086	-0.2249	-0.4903	0.3804	-0.6703	-0.144	0.222	1.354	0.4923	0.003	0.699	-0.009	-0.715	0.0801	0.0	0.0	0.1
-0.177	-0.308	0.73	-0.4046	-0.4367	0.102	-0.6199	0.631	-0.2637	-0.143	0.222	1.362	0.4928	0.003	0.699	-0.009	-0.715	0.3456	0.1	0.0	0.8
0.441	0.496	1.066	0.2503	-0.1393	0.1996	-0.6328	0.5171	-0.3626	-0.143	0.222	1.364	0.4933	0.004	0.7	-0.009	-0.715	0.0918	0.0	0.0	0.2
-0.077	0.179	1.07	-0.3266	0.3675	0.1467	-0.4384	0.3667	-0.4615	-0.143	0.222	1.365	0.4928	0.003	0.699	-0.009	-0.715	0.0792	0.0	0.0	0.1
-0.178	0.131	1.031	0.1018	0.0607	0.2347	-0.581	0.6173	-0.3956	-0.143	0.222	1.367	0.4933	0.004	0.7	-0.008	-0.715	0.0801	0.0	0.0	0.2
-0.021	0.295	1.046	-0.0296	-0.1892	0.1709	-0.5551	0.59	-0.5934	-0.143	0.222	1.368	0.493	0.003	0.699	-0.009	-0.715	0.081	0.0	0.0	0.1
-0.061	0.158	1.033	-0.0558	-0.3355	0.0202	-0.4644	0.5308	-0.5934	-0.143	0.222	1.373	0.4928	0.004	0.699	-0.009	-0.715	0.2583	0.0	0.0	0.5
0.052	-0.083	1.043	-0.1422	-0.1798	0.0	-0.5032	0.3941	-0.7033	-0.143	0.222	1.374	0.4932	0.004	0.699	-0.008	-0.715	0.0783	0.0	0.0	0.1
0.022	0.049	1.012	-0.0034	0.1837	0.0077	-0.594	0.5171	-0.5275	-0.142	0.222	1.376	0.4931	0.003	0.699	-0.009	-0.715	0.081	0.1	0.0	0.2
-0.028	-0.058	1.02	-0.0853	0.0163	0.0186	-0.4125	0.5718	-0.7363	-0.142	0.222	1.385	0.4928	0.005	0.699	-0.008	-0.715	0.4338	0.0	0.0	0.9
0.056	-0.123	1.059	-0.0063	-0.0171	0.025	-0.4903	0.5581	-0.6703	-0.142	0.222	1.387	0.4921	0.003	0.698	-0.009	-0.716	0.0873	0.0	0.0	0.2
-0.124	-0.123	1.0	-0.0415	0.0226	0.0358	-0.4644	0.59	-0.5275	-0.141	0.222	1.39	0.4919	0.003	0.698	-0.009	-0.716	0.1638	0.1	0.0	0.3
0.016	-0.04	1.082	0.0057	0.021	0.0197	-0.4903	0.6173	-0.5934	-0.141	0.222	1.397	0.4929	0.004	0.699	-0.008	-0.715	0.2547	0.0	0.0	0.7
-0.016	-0.08	1.011	-0.0233	0.0	0.0236	-0.4773	0.631	-0.4615	-0.141	0.222	1.398	0.4927	0.002	0.699	-0.009	-0.715	0.0927	0.0	0.0	0.1
0.084	-0.041	0.961	-0.041	0.0015	0.0072	-0.4903	0.6583	-0.6703	-0.141	0.222	1.4	0.4933	0.004	0.7	-0.008	-0.714	0.0837	0.0	0.0	0.2
-0.005	-0.055	1.07	-0.0154	0.0179	0.0035	-0.5162	0.59	-0.5604	-0.14	0.223	1.409	0.4932	0.004	0.7	-0.008	-0.715	0.4302	0.1	0.1	0.9
-0.006	-0.092	1.042	-0.0125	-0.0062	0.0	-0.4773	0.6036	-0.4945	-0.14	0.223	1.411	0.4936	0.004	0.7	-0.009	-0.714	0.0846	0.0	0.0	0.2
0.009	-0.063	1.025	0.0131	-0.0342	-0.0016	-0.4644	0.631	-0.5275	-0.14	0.223	1.419	0.4936	0.005	0.7	-0.007	-0.714	0.3465	0.0	0.0	0.8
0.027	-0.027	0.995	-0.0256	0.0187	0.008	-0.5292	0.631	-0.7033	-0.14	0.222	1.42	0.4933	0.003	0.7	-0.01	-0.714	0.0927	0.0	-0.1	0.1
0.011	-0.05	1.022	0.0017	-0.0031	-0.0167	-0.568	0.6173	-0.5275	-0.139	0.223	1.427	0.4933	0.004	0.7	-0.008	-0.715	0.3321	0.1	0.1	0.7
-0.017	-0.046	1.031	0.0472	0.0117	-0.0228	-0.5292	0.59	-0.4945	-0.139	0.223	1.43	0.4933	0.004	0.7	-0.008	-0.714	0.0801	0.0	0.0	0.3
-0.07	-0.053	0.98	-0.0666	-0.0054	-0.0184	-0.5292	0.59	-0.7033	-0.139	0.223	1.433	0.4933	0.005	0.7	-0.008	-0.714	0.1611	0.0	0.0	0.3
0.072	-0.059	0.948	-0.1092	0.1175	0.0364	-0.5551	0.6856	-0.5604	-0.139	0.223	1.439	0.4932	0.005	0.7	-0.008	-0.715	0.3231	0.0	0.0	0.6
-0.048	-0.028	0.934	-0.0757	0.1105	0.0253	-0.5162	0.672	-0.4615	-0.138	0.223	1.442	0.4934	0.004	0.7	-0.009	-0.714	0.0837	0.1	0.0	0.3
0.01	-0.058	0.983	-0.0421	0.0537	-0.0367	-0.581	0.6856	-0.4615	-0.138	0.223	1.447	0.4938	0.004	0.7	-0.01	-0.714	0.2538	0.0	0.0	0.5
0.012	-0.056	1.044	-0.0893	0.0047	-0.0321	-0.5292	0.631	-0.5275	-0.138	0.223	1.448	0.4944	0.005	0.701	-0.008	-0.713	0.0828	0.0	0.0	0.1
0.031	-0.157	1.088	-0.0751	-0.0241	-0.0141	-0.5032	0.631	-0.5604	-0.138	0.223	1.45	0.4943	0.004	0.701	-0.009	-0.713	0.0855	0.0	0.0	0.2
-0.029	-0.081	1.081	-0.0205	0.0646	0.014	-0.5421	0.5581	-0.6374	-0.137	0.223	1.458	0.4943	0.004	0.701	-0.01	-0.713	0.3267	0.1	0.0	0.8
-0.073	-0.07	1.047	-0.0176	0.021	0.0042	-0.5292	0.5308	-0.4945	-0.137	0.223	1.459	0.4946	0.005	0.701	-0.008	-0.713	0.081	0.0	0.0	0.1
-0.017	-0.047	0.991	0.0245	-0.0421	0.014	-0.5032	0.4351	-0.5604	-0.137	0.223	1.461	0.4944	0.005	0.701	-0.008	-0.713	0.0909	0.0	0.0	0.2
0.054	-0.013	1.017	-0.0108	0.0117	0.02	-0.5162	0.5308	-0.5604	-0.136	0.223	1.469	0.4936	0.003	0.7	-0.01	-0.714	0.3321	0.1	0.0	0.8
0.026	-0.086	1.017	0.0023	0.0389	0.0313	-0.5032	0.6036	-0.7033	-0.136	0.223	1.47	0.4935	0.004	0.7	-0.009	-0.714	0.0963	0.0	0.0	0.1
-0.005	-0.06	1.033	-0.0023	0.0405	0.0346	-0.5292	0.6036	-0.4945	-0.134	0.223	1.472	0.4931	0.003	0.699	-0.011	-0.715	0.0765	0.2	0.0	0.2
-0.015	-0.039	0.995	-0.0051	0.0187	0.0457	-0.5162	0.5308	-0.5934	-0.133	0.223	1.474	0.4926	0.004	0.699	-0.009	-0.715	0.0954	0.1	0.0	0.2
-0.011	-0.09	1.007	-0.0245	-0.0436	0.0422	-0.4644	0.5718	-0.7033	-0.131	0.223	1.476	0.4923	0.001	0.698	-0.01	-0.716	0.1782	0.2	0.0	0.2
0.008	-0.04	1.01	-0.004	-0.0312	0.0253	-0.4903	0.4897	-0.5934	-0.129	0.223	1.477	0.4927	0.005	0.699	-0.009	-0.715	0.0873	0.2	0.0	0.1
-0.01	-0.009	1.047	-0.0142	-0.0366	0.0144	-0.5162	0.5718	-0.6374	-0.128	0.223	1.478	0.4937	0.004	0.7	-0.008	-0.714	0.0792	0.1	0.0	0.1
-0.006	-0.043	1.053	-0.058	0.0451	0.0297	-0.4384	0.59	-0.5604	-0.122	0.223	1.48	0.4963	0.002	0.703	-0.01	-0.711	0.3258	0.6	0.0	0.2
0.013	-0.044	1.047	-0.0831	-0.0062	0.0148	-0.4384	0.59	-0.6374	-0.121	0.223	1.48	0.4967	0.004	0.703	-0.009	-0.711	0.081	0.1	0.0	0.0
0.04	-0.072	1.02	-0.0563	0.0171	0.0149	-0.4903	0.5718	-0.5275	-0.119	0.223	1.48	0.4964	0.002	0.703	-0.011	-0.711	0.0873	0.2	0.0	0.0
-0.015	-0.071	1.017	0.0	0.0919	-0.0087	-0.5032	0.6173	-0.5604	-0.116	0.223	1.48	0.4965	0.003	0.703	-0.011	-0.711	0.1809	0.3	0.0	0.0
-0.011	-0.058	1.028	-0.0103	0.0545	-0.0032	-0.5421	0.6173	-0.5275	-0.115	0.223	1.48	0.4969	0.003	0.704	-0.01	-0.71	0.0891	0.1	0.0	0.0
0.02	-0.087	1.035	-0.0268	0.0459	0.0056	-0.5292	0.5718	-0.5604	-0.113	0.223	1.48	0.4972	0.004	0.704	-0.009	-0.71	0.0909	0.2	0.0	0.0
0.001	-0.105	1.028	0.008	0.0623	0.0079	-0.4903	0.5444	-0.6703	-0.112	0.223	1.48	0.4977	0.005	0.705	-0.009	-0.71	0.081	0.1	0.0	0.0
-0.019	-0.066	1.026	0.0336	-0.0023	0.0077	-0.5162	0.5581	-0.5934	-0.106	0.223	1.479	0.4977	0.004	0.704	-0.01	-0.71	0.252	0.6	0.0	-0.1
-0.013	-0.067	1.005	0.0262	0.0039	-0.0042	-0.5162	0.6036	-0.5275	-0.105	0.223	1.479	0.4976	0.004	0.704	-0.01	-0.71	0.081	0.1	0.0	0.0
-0.066	-0.071	1.011	-0.0643	-0.0023	0.0261	-0.5551	0.5444	-0.5275	-0.097	0.223	1.479	0.4985	0.005	0.705	-0.01	-0.709	0.4374	0.8	0.0	0.0
-0.038	-0.22	1.046	-0.0011	-0.0451	-0.0035	-0.5032	0.5581	-0.7033	-0.094	0.223	1.479	0.4986	0.005	0.706	-0.01	-0.709	0.0837	0.3	0.0	0.0
0.004	-0.011	1.061	0.0865	-0.0841	-0.0308	-0.4903	0.6036	-0.5275	-0.092	0.223	1.479	0.4987	0.005	0.706	-0.01	-0.708	0.0846	0.2	0.0	0.0
0.077	-0.043	0.988	0.0762	0.0	-0.0394	-0.4255	0.6036	-0.4615	-0.091	0.223	1.479	0.4986	0.004	0.706	-0.011	-0.709	0.0783	0.1	0.0	0.0
0.075	-0.084	1.027	-0.1485	0.1425	-0.0563	-0.5421	0.6446	-0.5275	-0.083	0.223	1.479	0.4986	0.004	0.706	-0.011	-0.709	0.414	0.8	0.0	0.0
0.014	-0.056	1.05	-0.062	0.1082	-0.026	-0.6199	0.713	-0.3956	-0.082	0.223	1.479	0.4986	0.003	0.706	-0.011	-0.709	0.09	0.1	0.0	0.0
0.018	-0.109	1.031	-0.0387	0.0421	-0.013	-0.5032	0.631	-0.4615	-0.08	0.223	1.478	0.4987	0.003	0.706	-0.011	-0.708	0.0846	0.2	0.0	-0.1
-0.005	-0.02	1.019	0.0006	-0.0156	0.0511	-0.5162	0.6036	-0.3626	-0.074	0.223	1.478	0.4986	0.003	0.706	-0.011	-0.709	0.261	0.6	0.0	0.0
-0.013	-0.009	1.018	-0.0501	0.0187	0.0391	-0.3996	0.4761	-0.7363	-0.072	0.223	1.478	0.4988	0.002	0.706	-0.012	-0.708	0.0765	0.2	0.0	0.0
-0.057	-0.074	1.006	-0.029	0.0304	0.0342	-0.4773	0.4897	-0.8352	-0.071	0.223	1.478	0.4988	0.004	0.706	-0.01	-0.708	0.081	0.1	0.0	0.0
-0.071	-0.02	1.015	-0.0432	0.0358	0.0029	-0.4903	0.4761	-0.5934	-0.069	0.223	1.478	0.4987	0.003	0.706	-0.01	-0.709	0.0801	0.2	0.0	0.0
0.02	-0.111	1.01	-0.0222	-0.014	0.0148	-0.4514	0.4897	-0.5275	-0.061	0.222	1.478	0.4984	0.004	0.705	-0.01	-0.709	0.333	0.8	-0.1	0.0
0.024	-0.046	1.054	0.0165	0.0094	0.0162	-0.4384	0.5581	-0.5934	-0.059	0.222	1.478	0.4984	0.003	0.705	-0.011	-0.709	0.09	0.2	0.0	0.0
0.016	-0.077	1.017	-0.0182	-0.0054	0.0152	-0.5032	0.6173	-0.5275	-0.057	0.222	1.478	0.4987	0.003	0.706	-0.011	-0.708	0.0756	0.2	0.0	0.0
-0.04	-0.177	1.07	-0.0432	-0.0241	0.0569	-0.4903	0.4624	-0.6703	-0.049	0.222	1.477	0.4992	0.004	0.706	-0.011	-0.708	0.3321	0.8	0.0	-0.1
0.048	-0.061	1.095	0.0563	-0.0568	0.0407	-0.4644	0.5581	-0.6703	-0.048	0.222	1.477	0.4988	0.003	0.706	-0.012	-0.708	0.081	0.1	0.0	0.0
0.039	-0.077	1.06	0.0068	0.0568	-0.0143	-0.5162	0.631	-0.4286	-0.043	0.222	1.477	0.4989	0.005	0.706	-0.012	-0.708	0.2601	0.5	0.0	0.0
0.044	-0.099	1.044	0.041	0.0545	-0.0144	-0.5292	0.6446	-0.3626	-0.042	0.222	1.477	0.4983	0.004	0.705	-0.012	-0.709	0.0801	0.1	0.0	0.0
0.011	-0.058	0.981	0.0785	0.0576	-0.0096	-0.5162	0.6583	-0.4945	-0.039	0.222	1.477	0.4985	0.004	0.705	-0.012	-0.709	0.081	0.3	0.0	0.0
-0.031	-0.033	1.016	0.0427	0.0179	0.0058	-0.5421	0.6036	-0.4945	-0.038	0.222	1.477	0.4983	0.004	0.705	-0.012	-0.709	0.081	0.1	0.0	0.0
-0.041	-0.026	1.03	-0.0131	-0.0296	-0.004	-0.5292	0.5171	-0.4615	-0.032	0.222	1.477	0.4984	0.003	0.705	-0.012	-0.709	0.3321	0.6	0.0	0.0
-0.015	-0.084	1.046	-0.0051	-0.0576	-0.001	-0.5292	0.59	-0.4286	-0.03	0.222	1.477	0.4987	0.004	0.706	-0.012	-0.708	0.09	0.2	0.0	0.0
0.032	-0.08	1.033	0.037	0.0124	-0.0021	-0.5162	0.6446	-0.4286	-0.024	0.222	1.477	0.4993	0.004	0.706	-0.011	-0.708	0.2412	0.6	0.0	0.0
-0.004	-0.045	1.03	0.0319	0.0	-0.0002	-0.4644	0.6583	-0.4945	-0.023	0.222	1.477	0.4997	0.005	0.707	-0.01	-0.707	0.0801	0.1	0.0	0.0
-0.013	-0.062	0.991	0.0182	0.0	-0.0014	-0.4903	0.631	-0.5934	-0.021	0.222	1.477	0.4998	0.005	0.707	-0.01	-0.707	0.09	0.2	0.0	0.0
-0.053	0.004	1.013	0.0074	0.0296	0.0077	-0.4773	0.6173	-0.6703	-0.017	0.222	1.476	0.4999	0.004	0.707	-0.011	-0.707	0.252	0.4	0.0	-0.1
-0.045	-0.044	1.01	-0.0205	-0.0039	0.0056	-0.581	0.5718	-0.3626	-0.014	0.222	1.476	0.5004	0.005	0.708	-0.01	-0.707	0.081	0.3	0.0	0.0
-0.01	-0.009	1.054	-0.0268	0.0218	0.02	-0.5162	0.5718	-0.4286	-0.012	0.222	1.476	0.5001	0.004	0.707	-0.011	-0.707	0.0909	0.2	0.0	0.0
-0.001	-0.104	1.023	-0.0302	0.0483	-0.0111	-0.4903	0.672	-0.5934	-0.006	0.222	1.476	0.5008	0.004	0.708	-0.012	-0.706	0.342	0.6	0.0	0.0
-0.012	-0.03	1.077	0.0159	-0.0031	0.0175	-0.4773	0.672	-0.6374	-0.003	0.222	1.476	0.5006	0.004	0.708	-0.012	-0.706	0.0801	0.3	0.0	0.0
0.029	-0.078	0.984	-0.0165	-0.0389	0.0062	-0.5292	0.6856	-0.4615	-0.002	0.222	1.476	0.5004	0.002	0.708	-0.013	-0.707	0.0756	0.1	0.0	0.0
0.066	-0.034	0.988	-0.0222	0.014	-0.0301	-0.4903	0.59	-0.5275	0.006	0.222	1.476	0.5006	0.003	0.708	-0.012	-0.706	0.4257	0.8	0.0	0.0
-0.019	-0.04	1.017	-0.0381	0.056	-0.0196	-0.4903	0.6036	-0.4945	0.007	0.222	1.476	0.5007	0.003	0.708	-0.012	-0.706	0.081	0.1	0.0	0.0
0.047	-0.013	1.036	0.0296	-0.0086	0.013	-0.4255	0.5581	-0.7033	0.013	0.222	1.476	0.5003	0.002	0.707	-0.012	-0.707	0.2583	0.6	0.0	0.0
-0.014	-0.002	1.036	-0.0222	0.0039	0.0127	-0.4384	0.5718	-0.6374	0.015	0.222	1.476	0.5006	0.003	0.708	-0.012	-0.706	0.0891	0.2	0.0	0.0
0.006	-0.1	0.986	-0.0774	-0.0374	0.0071	-0.4903	0.4897	-0.5604	0.016	0.222	1.475	0.5005	0.002	0.708	-0.012	-0.706	0.0819	0.1	0.0	-0.1
0.031	-0.061	1.061	-0.0148	-0.0389	0.02	-0.4644	0.5444	-0.5275	0.018	0.222	1.476	0.5007	0.003	0.708	-0.012	-0.706	0.0909	0.2	0.0	0.1
0.042	-0.02	1.033	0.0029	-0.0405	0.035	-0.4255	0.59	-0.5604	0.02	0.222	1.475	0.5008	0.002	0.708	-0.012	-0.706	0.0801	0.2	0.0	-0.1
-0.003	-0.034	1.0	-0.0347	0.0132	0.0345	-0.4644	0.5444	-0.5934	0.026	0.222	1.475	0.4994	0.004	0.706	-0.012	-0.708	0.3483	0.6	0.0	0.0
-0.009	-0.025	0.999	-0.0819	0.0086	0.039	-0.5292	0.5308	-0.5934	0.028	0.222	1.475	0.4989	0.003	0.706	-0.012	-0.708	0.0801	0.2	0.0	0.0
-0.033	-0.02	1.046	-0.0666	0.0195	0.0614	-0.4773	0.5034	-0.5934	0.031	0.222	1.475	0.4987	0.003	0.706	-0.012	-0.708	0.0747	0.3	0.0	0.0
0.021	-0.015	1.037	-0.0324	0.0381	-0.0128	-0.4125	0.59	-0.5934	0.038	0.222	1.475	0.4987	0.004	0.706	-0.013	-0.708	0.4095	0.7	0.0	0.0
0.011	-0.064	0.995	-0.0746	0.0218	-0.0058	-0.4903	0.6173	-0.5604	0.04	0.222	1.475	0.499	0.004	0.706	-0.013	-0.708	0.0819	0.2	0.0	0.0
-0.044	-0.083	1.034	-0.0535	-0.0374	0.0141	-0.4644	0.5581	-0.3956	0.049	0.222	1.474	0.4991	0.005	0.706	-0.013	-0.708	0.4113	0.9	0.0	-0.1
-0.045	-0.115	1.042	-0.0097	-0.0724	0.0191	-0.4644	0.5718	-0.4945	0.05	0.222	1.474	0.4995	0.005	0.707	-0.013	-0.708	0.0792	0.1	0.0	0.0
0.027	-0.076	1.019	0.0171	-0.0996	0.0046	-0.5162	0.6446	-0.3956	0.052	0.222	1.474	0.4996	0.004	0.707	-0.013	-0.707	0.0954	0.2	0.0	0.0
0.054	-0.076	1.013	-0.0114	0.0124	0.0	-0.5551	0.6446	-0.4615	0.059	0.222	1.474	0.5	0.004	0.707	-0.013	-0.707	0.333	0.7	0.0	0.0
0.052	-0.076	1.041	0.0245	0.0514	-0.0008	-0.4903	0.6036	-0.4945	0.061	0.222	1.474	0.5003	0.004	0.707	-0.012	-0.707	0.0801	0.2	0.0	0.0
0.014	-0.032	1.043	0.0307	0.0677	-0.0022	-0.4514	0.59	-0.5934	0.062	0.222	1.474	0.5008	0.006	0.708	-0.014	-0.706	0.0774	0.1	0.0	0.0
-0.067	-0.002	0.977	-0.0097	0.0358	0.0087	-0.5032	0.59	-0.5275	0.07	0.222	1.474	0.5003	0.003	0.707	-0.012	-0.707	0.3411	0.8	0.0	0.0
-0.117	0.002	0.994	-0.0654	0.0179	0.0298	-0.5292	0.5308	-0.4945	0.071	0.222	1.474	0.5004	0.003	0.708	-0.012	-0.707	0.0837	0.1	0.0	0.0
-0.064	0.021	1.047	-0.0797	-0.0312	0.0359	-0.4644	0.4761	-0.6374	0.073	0.222	1.474	0.5008	0.004	0.708	-0.013	-0.706	0.0864	0.2	0.0	0.0
0.094	-0.148	1.033	-0.1178	-0.0592	-0.041	-0.4773	0.672	-0.4615	0.079	0.222	1.474	0.5008	0.002	0.708	-0.011	-0.706	0.3267	0.6	0.0	0.0
0.073	-0.076	1.075	0.0131	0.0078	-0.0375	-0.5032	0.672	-0.3956	0.08	0.222	1.474	0.5008	0.003	0.708	-0.011	-0.706	0.09	0.1	0.0	0.0
-0.03	-0.03	1.004	-0.0478	-0.0381	-0.0616	-0.4644	0.6993	-0.4615	0.084	0.222	1.474	0.5011	0.004	0.708	-0.012	-0.706	0.0801	0.4	0.0	0.0
0.045	-0.04	0.956	-0.0871	-0.102	-0.0362	-0.4255	0.4624	-0.8022	0.085	0.222	1.474	0.5012	0.004	0.708	-0.012	-0.706	0.0972	0.1	0.0	0.0
0.261	-0.031	1.223	0.1018	0.0537	-0.912	-0.5551	0.4761	-0.4615	0.091	0.222	1.474	0.5008	0.002	0.708	-0.01	-0.706	0.3231	0.6	0.0	0.0
-0.171	0.206	1.119	-0.1178	0.3605	-0.9259	-0.581	0.631	-0.2637	0.095	0.222	1.474	0.5008	0.002	0.708	-0.01	-0.706	0.0801	0.4	0.0	0.0
0.014	-0.261	1.017	0.0262	0.1417	-0.4484	-0.568	0.59	-0.1978	0.101	0.222	1.474	0.5006	-0.001	0.708	-0.01	-0.706	0.3276	0.6	0.0	0.0
-0.107	0.238	1.094	0.0182	0.0233	-0.4417	-0.5551	0.5581	-0.2637	0.103	0.222	1.474	0.501	0.0	0.708	-0.01	-0.706	0.081	0.2	0.0	0.0
